-1.0;0.3;0.3;0.03;0.27;128.0;316.0;218.0;148.0;0.0;0.0;-0.014946718427904473;-0.30918266057865046;0.0;92.0;0.0;
-1.0;0.9870545507284977;0.32;0.03;0.29000000000000004;135.0;251.0;213.0;147.0;0.0;0.0;-0.013879717323290922;-0.24751893735085423;0.0;99.0;1.0;
-1.0;0.9905505039963922;0.34;0.03;0.31000000000000005;136.0;228.0;210.0;155.0;0.0;0.0;-0.0024545521444830605;-0.16478575346608795;0.0;110.0;1.0;
-1.0;0.9934846861593856;0.36000000000000004;0.03;0.33000000000000007;136.0;220.0;207.0;166.0;0.0;0.0;0.00011895037469989897;-0.12418248722616089;0.0;115.0;1.0;
-1.0;0.9949233943098731;0.38000000000000006;0.03;0.3500000000000001;137.0;220.0;204.0;173.0;0.0;0.0;0.015836863400979923;-0.049020120006904644;0.0;125.0;1.0;
-1.0;0.9974003242327251;0.4000000000000001;0.03;0.3700000000000001;137.0;219.0;206.0;174.0;0.0;0.0;0.021397387065202854;-0.01762157306377518;0.0;129.0;1.0;
-1.0;0.9984811479904558;0.4200000000000001;0.03;0.3900000000000001;138.0;219.0;206.0;173.0;0.0;0.0;0.021530643842515948;-0.008535463867969561;0.0;130.0;1.0;
-1.0;0.9960150987526216;0.4400000000000001;0.03;0.41000000000000014;138.0;217.0;206.0;170.0;0.0;0.0;0.03068805165025425;0.027642688412590724;0.0;135.0;1.0;
-1.0;0.9994898132075428;0.46000000000000013;0.03;0.43000000000000016;139.0;215.0;206.0;164.0;0.0;0.0;0.02304056201853337;0.00500731630462679;0.0;132.0;1.0;
-1.0;0.9993669223506297;0.48000000000000015;0.03;0.4500000000000002;139.0;216.0;207.0;161.0;0.0;0.0;0.01671490374620594;-0.010706518543298304;0.0;130.0;1.0;
-1.0;0.9967144757532389;0.5000000000000001;0.03;0.4700000000000001;140.0;218.0;208.0;154.0;0.0;0.0;0.02491121279588427;0.021674551023421435;0.0;134.0;1.0;
-1.0;0.9938121333125489;0.5200000000000001;0.03;0.4900000000000001;140.0;215.0;208.0;150.0;0.0;0.0;0.036471588672933576;0.06031153469630715;0.0;139.0;1.0;
-1.0;0.998033124730297;0.5400000000000001;0.03;0.5100000000000001;141.0;214.0;208.0;148.0;0.0;0.0;0.02818539086924624;0.030486576066750287;0.0;135.0;1.0;
-1.0;0.9992840825707294;0.5600000000000002;0.03;0.5300000000000001;141.0;214.0;209.0;147.0;0.0;0.0;0.01691128462689759;-0.004923385313496318;0.0;130.0;1.0;
-1.0;0.9980338498272714;0.5800000000000002;0.03;0.5500000000000002;142.0;214.0;208.0;145.0;0.0;0.0;0.008285628278765571;-0.027482100254364136;0.0;127.0;1.0;
-1.0;0.9979196591941042;0.6000000000000002;0.03;0.5700000000000002;142.0;215.0;208.0;147.0;0.0;0.0;0.01644659520566408;0.006117964749487677;0.0;132.0;1.0;
-1.0;0.9940171726647032;0.6200000000000002;0.03;0.5900000000000002;143.0;215.0;208.0;149.0;0.0;0.0;-0.0057388175331954065;-0.06215176611540085;0.0;123.0;1.0;
-1.0;0.9971672059427368;0.6400000000000002;0.03;0.6100000000000002;143.0;214.0;208.0;169.0;0.0;0.0;0.011632625494163957;0.004489888587262394;0.0;132.0;1.0;
-1.0;0.998091040585308;0.6600000000000003;0.03;0.6300000000000002;144.0;213.0;209.0;184.0;0.0;0.0;0.014718771689765858;0.01625940881433535;0.0;133.0;1.0;
-1.0;0.9964756729829171;0.6800000000000003;0.03;0.6500000000000002;144.0;212.0;208.0;197.0;0.0;0.0;0.020723017056329292;0.03575361743001507;0.0;136.0;1.0;
-1.0;0.9992949405396603;0.7000000000000003;0.03;0.6700000000000003;145.0;212.0;210.0;215.0;0.0;0.0;0.011364605364382533;0.003629500623301439;0.0;131.0;1.0;
-1.0;0.9962969190055213;0.7200000000000003;0.03;0.6900000000000003;145.0;213.0;208.0;230.0;0.0;0.0;0.020099183232611603;0.03358175496442602;0.0;135.0;1.0;
-1.0;0.9993796298399553;0.7400000000000003;0.03;0.7100000000000003;146.0;213.0;209.0;240.0;0.0;0.0;0.013968844586579331;0.012072124280064298;0.0;133.0;1.0;
-1.0;0.9993615126077093;0.7600000000000003;0.03;0.7300000000000003;146.0;212.0;209.0;250.0;0.0;0.0;0.007884842358433038;-0.006458585005237655;0.0;130.0;1.0;
-1.0;0.9971750948860605;0.7800000000000004;0.03;0.7500000000000003;147.0;211.0;211.0;254.0;0.0;0.0;0.015826847321472548;0.022139910043560255;0.0;134.0;1.0;
-1.0;0.9946703177588674;0.8000000000000004;0.03;0.7700000000000004;147.0;210.0;211.0;257.0;0.0;0.0;0.02642732070553043;0.05543188622098681;0.0;138.0;1.0;
